Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Minimum temperature (Degree C),Rainfall amount (millimetres)
83024,2015,2,28,17.1,10.4,0
83024,2015,3,1,11.3,8.2,7.6
83024,2015,3,2,14.8,4.4,0
83024,2015,3,3,16.8,9.2,0
83024,2015,3,4,14.9,6.2,0
83024,2015,3,5,6,-1.2,2
83024,2015,3,6,8.9,-0.7,0.6
83024,2015,3,7,12,2.3,0.2
83024,2015,3,8,15.3,5.7,0
83024,2015,3,9,13.4,6.4,0
83024,2015,3,10,16.2,6.5,0
83024,2015,3,11,16.4,8.2,0
83024,2015,3,12,13.4,7.1,0
83024,2015,3,13,15.1,3,0
83024,2015,3,14,15.1,5.6,0
83024,2015,3,15,15.1,3.1,0
83024,2015,3,16,12.9,5.7,0
83024,2015,3,17,12.8,8.7,0
83024,2015,3,18,13.1,7.9,2.4
83024,2015,3,19,18.7,7.7,0
83024,2015,3,20,9.7,5.4,5.4
83024,2015,3,21,15.1,1.8,0
83024,2015,3,22,15.5,6.1,0
83024,2015,3,23,13.6,9.1,0
83024,2015,3,24,8.2,6.3,2.8
83024,2015,3,25,10.9,2.9,0
83024,2015,3,26,2.2,-0.9,1
83024,2015,3,27,6.1,-1.8,18.6
83024,2015,3,28,11.3,-0.5,0.8
83024,2015,3,29,12.6,3.8,0
83024,2015,3,30,13.9,5,0
83024,2015,3,31,16.7,7.9,0
83024,2015,4,1,14.8,8.2,0
83024,2015,4,2,9.6,6.1,0
83024,2015,4,3,13.4,0.2,0.2
83024,2015,4,4,10.9,6.5,0
83024,2015,4,5,10.3,5.7,0.2
83024,2015,4,6,7.6,0.5,0
83024,2015,4,7,4.1,1.4,6.2
83024,2015,4,8,7.9,1,3.8
83024,2015,4,9,11.6,0.3,0
83024,2015,4,10,12,3.7,0
83024,2015,4,11,10.6,5,0
83024,2015,4,12,10.8,5.4,0
83024,2015,4,13,12.5,4.6,0
83024,2015,4,14,9.1,6.1,0
83024,2015,4,15,12.1,5.4,8.8
83024,2015,4,16,13.6,6.8,2.8
83024,2015,4,17,9.7,7,0
83024,2015,4,18,8.5,5.4,65.6
83024,2015,4,19,0,-1.7,15
83024,2015,4,20,,-4.1,2.4
83024,2015,4,21,5.1,-1.5,
83024,2015,4,22,8.1,0.6,0
83024,2015,4,23,11.7,4.8,0
83024,2015,4,24,7.1,7,11.6
83024,2015,4,25,6.6,0.7,12
83024,2015,4,26,4.2,1,1.8
83024,2015,4,27,4.4,-1,0.6
83024,2015,4,28,6.3,-2.3,0
83024,2015,4,29,6.9,-0.1,0
83024,2015,4,30,8.9,1.7,0
83024,2015,5,1,10.6,3.3,0
83024,2015,5,2,7.7,4.9,0
83024,2015,5,3,11.9,4.5,0
83024,2015,5,4,11.7,5.1,0
83024,2015,5,5,2.9,2,1.2
83024,2015,5,6,1.8,-2,9.6
83024,2015,5,7,-0.2,-2.7,16.8
83024,2015,5,8,1.6,-1.9,6.6
83024,2015,5,9,2.8,-0.4,28
83024,2015,5,10,3,1.1,57.6
83024,2015,5,11,2.5,-0.5,45
83024,2015,5,12,2.7,0.4,13.4
83024,2015,5,13,-0.6,-4.9,6.8
83024,2015,5,14,4,-4.7,8.8
83024,2015,5,15,8.2,-0.8,2.4
83024,2015,5,16,8.4,3.1,0
83024,2015,5,17,9.1,2.7,0
83024,2015,5,18,8.6,3.8,0
83024,2015,5,19,6,2.5,2.2
83024,2015,5,20,4.2,2.5,7.8
83024,2015,5,21,3.4,1,2.8
83024,2015,5,22,6.6,-1.1,0.4
83024,2015,5,23,9.2,0.4,0
83024,2015,5,24,11.5,3.9,0
83024,2015,5,25,7.2,3.2,0
83024,2015,5,26,7.9,2.9,0
83024,2015,5,27,4.5,1.3,0
83024,2015,5,28,4.9,2.3,0.4
83024,2015,5,29,1.9,-1.3,6.2
83024,2015,5,30,0.5,-1.2,2.2
83024,2015,5,31,1,-0.9,11.2
83024,2015,6,1,-3.5,-6.5,31.6
83024,2015,6,2,2.9,-5.8,1
83024,2015,6,3,4.6,-4.5,1.6
83024,2015,6,4,-0.8,-3.8,0
83024,2015,6,5,4.7,-4.1,3.6
83024,2015,6,6,7.7,-2.3,0.6
83024,2015,6,7,2.1,0.4,0
83024,2015,6,8,3.1,-0.2,0
83024,2015,6,9,-0.4,-0.6,17.2
83024,2015,6,10,7.8,-4.5,0.6
83024,2015,6,11,9.5,-3.7,0
83024,2015,6,12,10.2,5.3,0
83024,2015,6,13,7.9,2,0
83024,2015,6,14,5.9,1.9,0
83024,2015,6,15,4.6,0.9,0
83024,2015,6,16,5.4,2.1,7.6
83024,2015,6,17,4.4,1.9,0.4
83024,2015,6,18,1.5,0.4,0
83024,2015,6,19,-0.4,-3.3,0
83024,2015,6,20,3.5,-6.3,0
83024,2015,6,21,3.5,-4.5,0
83024,2015,6,22,1.7,-3.8,0
83024,2015,6,23,3.8,-2.6,0
83024,2015,6,24,3.9,0.4,0
83024,2015,6,25,5.4,-0.3,0.6
83024,2015,6,26,7.1,-1.8,0
83024,2015,6,27,8.3,1.2,0
83024,2015,6,28,7.3,-2.3,0
83024,2015,6,29,9.1,1.5,0
83024,2015,6,30,2,-2.7,0
83024,2015,7,1,-0.5,-3.3,0
83024,2015,7,2,-2.2,-3.3,7.8
83024,2015,7,3,0,-6.2,2.8
83024,2015,7,4,0.3,-6.3,0.8
83024,2015,7,5,-0.2,-1.9,0.4
83024,2015,7,6,0,-3.5,0
83024,2015,7,7,1.3,-2.5,0.8
83024,2015,7,8,1.1,-2.5,0
83024,2015,7,9,0.7,-1.7,0
83024,2015,7,10,0.8,-1.8,11.6
83024,2015,7,11,0.8,-1.2,11.8
83024,2015,7,12,0.1,-6.3,12.2
83024,2015,7,13,-0.4,-5.1,9.4
83024,2015,7,14,-2.7,-5.2,9.8
83024,2015,7,15,-1.7,-5.3,3.4
83024,2015,7,16,-0.7,-4.2,1.2
83024,2015,7,17,-1,-6.1,0.6
83024,2015,7,18,-0.8,-5.7,1.6
83024,2015,7,19,-0.9,-5.5,8
83024,2015,7,20,-0.2,-4.4,1.2
83024,2015,7,21,2,-2.4,0
83024,2015,7,22,1,-1.5,6.6
83024,2015,7,23,1.7,-0.9,5.2
83024,2015,7,24,1.2,-0.9,0
83024,2015,7,25,-0.1,-2.7,24
83024,2015,7,26,-3.1,-3.3,19.4
83024,2015,7,27,-1.1,-5.6,1.6
83024,2015,7,28,-0.1,-4.3,1.4
83024,2015,7,29,-0.7,-4.3,5.4
83024,2015,7,30,-1,-3.6,0
83024,2015,7,31,2.7,-6.2,7.8
83024,2015,8,1,2.5,-4.5,7.4
83024,2015,8,2,-0.6,-3.1,29
83024,2015,8,3,-2.9,-4.3,17
83024,2015,8,4,-2.3,-7.2,1.6
83024,2015,8,5,-2.1,-7.1,0
83024,2015,8,6,0,-4.9,6.6
83024,2015,8,7,0,-2.1,9.8
83024,2015,8,8,1.8,-4.7,6.6
83024,2015,8,9,-1.5,-3,0
83024,2015,8,10,-0.3,-3.4,1
83024,2015,8,11,-1.2,-2.9,10.2
83024,2015,8,12,-0.4,-2.9,4.6
83024,2015,8,13,0,-3.3,4.2
83024,2015,8,14,1.2,-2.2,
83024,2015,8,15,3.3,-0.7,0
83024,2015,8,16,0.1,-1.8,0
83024,2015,8,17,-1.2,-1.8,9.6
83024,2015,8,18,-0.4,-6,2.2
83024,2015,8,19,1,-5.6,0.2
83024,2015,8,20,4.4,-2.6,0
83024,2015,8,21,5.4,-0.2,0
83024,2015,8,22,5.7,1.8,0.4
83024,2015,8,23,4.3,0.9,0
83024,2015,8,24,1.6,-1.3,0
83024,2015,8,25,1.3,-1.1,0
83024,2015,8,26,3.9,-1.2,0.6
83024,2015,8,27,0.8,-0.7,19
83024,2015,8,28,2.1,-1.7,3.2
83024,2015,8,29,-1.1,-6.8,0
83024,2015,8,30,2.3,-5.9,1.6
83024,2015,8,31,5.6,-2.4,0.2
83024,2015,9,1,5.8,-2,0
83024,2015,9,2,4,-1.2,0
83024,2015,9,3,2.3,-1.1,1.8
83024,2015,9,4,5.2,-1.6,
83024,2015,9,5,6.1,-1.1,0
83024,2015,9,6,1.4,0.6,0
83024,2015,9,7,-0.4,-2.8,10.8
83024,2015,9,8,2,-3.6,13
83024,2015,9,9,2,-3.7,1
83024,2015,9,10,5.3,-2,0
83024,2015,9,11,6.4,-0.1,0
83024,2015,9,12,11.3,1.4,0
83024,2015,9,13,12,4.9,0
83024,2015,9,14,11.3,4.9,0
83024,2015,9,15,3.3,0.6,10.8
83024,2015,9,16,4.8,-3.1,1.6
83024,2015,9,17,7.1,-3.2,0
83024,2015,9,18,7.8,-2.4,0
83024,2015,9,19,7.6,1.3,0
83024,2015,9,20,7.2,1.7,0
83024,2015,9,21,7.8,3.1,0
83024,2015,9,22,-1.8,-3.7,6.6
83024,2015,9,23,-1.1,-6.8,0.8
83024,2015,9,24,0.9,-5.7,0.2
83024,2015,9,25,7.2,-2.8,0
83024,2015,9,26,7.8,0.4,0
83024,2015,9,27,9.5,2.7,0
83024,2015,9,28,10.4,2.2,0
83024,2015,9,29,7.3,2,0
83024,2015,9,30,8.7,-1.8,0
83024,2015,10,1,14.6,-0.3,
83024,2015,10,2,17.2,3.4,0
83024,2015,10,3,16.3,9.1,0
83024,2015,10,4,18.5,10.4,0
83024,2015,10,5,20.5,11.8,0
83024,2015,10,6,19.8,14,0
83024,2015,10,7,13.2,0.7,0
83024,2015,10,8,14.7,4,0
83024,2015,10,9,17.5,7.5,0
83024,2015,10,10,18.1,8.6,0
83024,2015,10,11,10.8,7,24
83024,2015,10,12,9.5,5.6,5
83024,2015,10,13,12.9,1.5,0
83024,2015,10,14,14.8,6,0
83024,2015,10,15,17.4,7.3,0
83024,2015,10,16,15.7,10.5,0
83024,2015,10,17,12.9,8.7,1
83024,2015,10,18,15.7,5,0
83024,2015,10,19,16.4,6.6,0
83024,2015,10,20,18.6,8.6,0
83024,2015,10,21,11.2,9,8.4
83024,2015,10,22,8.9,3.6,36.4
83024,2015,10,23,9.2,1.1,0
83024,2015,10,24,12.1,4.7,0
83024,2015,10,25,14.5,5.4,0
83024,2015,10,26,11.1,8,0
83024,2015,10,27,12.7,-0.9,0
83024,2015,10,28,14,4.2,0
83024,2015,10,29,15.1,5.7,0
83024,2015,10,30,15.3,6.3,0
83024,2015,10,31,9.9,7.9,2.8
83024,2015,11,1,11,6.9,7.4
83024,2015,11,2,11.6,7.4,16.6
83024,2015,11,3,12.4,4.1,0
83024,2015,11,4,15.8,6.3,0
83024,2015,11,5,10.6,8.8,25.2
83024,2015,11,6,11,7.3,25.6
83024,2015,11,7,11.3,0.2,2.2
83024,2015,11,8,16.2,2.2,0
83024,2015,11,9,19,9.7,0
83024,2015,11,10,16.1,12.1,0
83024,2015,11,11,13.1,7.2,3.4
83024,2015,11,12,12.3,8.7,0
83024,2015,11,13,12.4,7,20.4
83024,2015,11,14,11,2.6,0
83024,2015,11,15,12.7,1.5,0
83024,2015,11,16,13.9,4.3,0
83024,2015,11,17,15.8,7.4,0
83024,2015,11,18,18.4,9.3,0
83024,2015,11,19,22.5,9.7,0.4
83024,2015,11,20,17.9,13.1,0
83024,2015,11,21,11.3,0,5.8
83024,2015,11,22,13.8,2.1,0
83024,2015,11,23,12,2.8,0
83024,2015,11,24,14.2,3.4,0
83024,2015,11,25,17.8,7.1,
83024,2015,11,26,3.8,0.2,
83024,2015,11,27,10.3,-4.5,0
83024,2015,11,28,15.7,-1.2,0
83024,2015,11,29,11.6,5.9,0
83024,2015,11,30,16.4,4.1,0.2
83024,2015,12,1,15.5,7.4,0
83024,2015,12,2,10.7,-2.8,5.4
83024,2015,12,3,16.4,-2,0
83024,2015,12,4,18.6,8.9,0
83024,2015,12,5,20.8,10.8,0
83024,2015,12,6,20.5,12.9,0
83024,2015,12,7,19.3,15.1,0
83024,2015,12,8,13.9,11,5.8
83024,2015,12,9,16.3,8.4,10.2
83024,2015,12,10,15.7,7.9,0
83024,2015,12,11,10.1,5.5,0
83024,2015,12,12,11,-2.7,0.2
83024,2015,12,13,14.1,-0.1,0
83024,2015,12,14,20.2,8.1,0
83024,2015,12,15,19.3,10.1,0
83024,2015,12,16,20,9.3,0.4
83024,2015,12,17,20.9,10.4,0
83024,2015,12,18,23.1,12.9,0
83024,2015,12,19,25.2,16.1,0
83024,2015,12,20,24.9,17,0
83024,2015,12,21,15.1,5,10.8
83024,2015,12,22,16.9,8.2,0
83024,2015,12,23,17.5,8.2,1.4
83024,2015,12,24,19.8,8.6,0
83024,2015,12,25,18.3,9.6,0
83024,2015,12,26,10.6,9.9,13.2
83024,2015,12,27,10.7,-1.7,16.8
83024,2015,12,28,16.4,2.1,0
83024,2015,12,29,19.2,7.8,0
83024,2015,12,30,21.8,11.7,0
83024,2015,12,31,22.7,14.5,0
83024,2016,1,1,21.8,17.2,0
83024,2016,1,2,17.9,13.1,0
83024,2016,1,3,12.9,8.5,3.4
83024,2016,1,4,9.9,7,0.8
83024,2016,1,5,12.3,6.7,9.4
83024,2016,1,6,14.2,7,16
83024,2016,1,7,15.7,4.8,0.2
83024,2016,1,8,18.5,6.9,0
83024,2016,1,9,21.2,11.8,
83024,2016,1,10,22.6,13.8,0
83024,2016,1,11,23.5,15.3,0
83024,2016,1,12,23,12.7,0.2
83024,2016,1,13,27.7,15.1,0
83024,2016,1,14,15.1,12.6,2.2
83024,2016,1,15,11.6,-1.8,5.2
83024,2016,1,16,17.9,1.7,0
83024,2016,1,17,18.3,6.8,0
83024,2016,1,18,20.4,8.9,0
83024,2016,1,19,23.5,13.8,0
83024,2016,1,20,19.4,12,0.4
83024,2016,1,21,21.5,12,0.4
83024,2016,1,22,16.4,13.7,0
83024,2016,1,23,14.9,8.9,21.2
83024,2016,1,24,18.8,8.3,
83024,2016,1,25,17.8,9.8,0
83024,2016,1,26,18,8.9,0
83024,2016,1,27,14.5,9.6,10
83024,2016,1,28,17.3,7.5,16.4
83024,2016,1,29,10.9,7.7,0
83024,2016,1,30,14.1,3.1,5.4
83024,2016,1,31,5.8,4.2,11.2
83024,2016,2,1,14.2,2.3,12
83024,2016,2,2,17.2,5.3,0
83024,2016,2,3,11.4,9.7,2.8
83024,2016,2,4,17.6,4.1,2.4
83024,2016,2,5,19.6,8,0
83024,2016,2,6,18.1,9.6,0
83024,2016,2,7,20.4,10.7,0
83024,2016,2,8,20.4,13,0
83024,2016,2,9,21.1,12.4,0
83024,2016,2,10,20.5,12.8,0
83024,2016,2,11,20.7,13.1,0
83024,2016,2,12,20,11.9,0
83024,2016,2,13,21,13.2,0
83024,2016,2,14,15.5,9.5,0
83024,2016,2,15,14.8,5.6,0
83024,2016,2,16,10.8,2.6,0.2
83024,2016,2,17,12.9,0.6,0.2
83024,2016,2,18,18.2,3.9,0
83024,2016,2,19,17.4,8.9,0
83024,2016,2,20,17.8,7.6,0
83024,2016,2,21,19.6,10.3,0
83024,2016,2,22,20.6,12.1,0
83024,2016,2,23,24.8,15.2,0
83024,2016,2,24,24.4,13.8,3
83024,2016,2,25,19,12.7,0.8
83024,2016,2,26,17.5,7.3,
83024,2016,2,27,19,9.6,0
83024,2016,2,28,19.5,10.9,0
83024,2016,2,29,18.8,9.3,0
83024,2016,3,1,20.5,9.9,
83024,2016,3,2,24.2,11,0
83024,2016,3,3,24.1,15.7,0
83024,2016,3,4,23.8,13.5,0
83024,2016,3,5,25,16.5,0
83024,2016,3,6,25.6,16.7,0
83024,2016,3,7,26,17.3,0
83024,2016,3,8,25.8,17.3,0
83024,2016,3,9,22.8,14.3,0
83024,2016,3,10,19.7,13.1,7.8
83024,2016,3,11,17.4,12.3,14.6
83024,2016,3,12,19.9,13,0
83024,2016,3,13,20.4,12.5,8.6
83024,2016,3,14,19.4,11.3,0
83024,2016,3,15,14.5,8.6,0
83024,2016,3,16,18.7,9.5,0
83024,2016,3,17,18,10.3,0
83024,2016,3,18,11.6,11.2,33.6
83024,2016,3,19,5.7,-0.7,52.6
83024,2016,3,20,10.1,-0.3,0.6
83024,2016,3,21,10.9,2.5,0
83024,2016,3,22,13.6,4.2,0
83024,2016,3,23,12.7,6,0
83024,2016,3,24,10,6.6,1
83024,2016,3,25,13,7.1,0.2
83024,2016,3,26,14.7,5.9,0
83024,2016,3,27,13.6,6.2,0
83024,2016,3,28,12.2,6,0
83024,2016,3,29,12,6.8,0
83024,2016,3,30,8.8,4.6,0
83024,2016,3,31,12.4,3.7,0
83024,2016,4,1,13.1,5.4,0
83024,2016,4,2,13.8,7.3,0
83024,2016,4,3,13.3,3.2,0
83024,2016,4,4,14.8,5.9,0
83024,2016,4,5,15.7,9.2,0
83024,2016,4,6,9.3,6.9,0
83024,2016,4,7,10.5,-0.8,22.6
83024,2016,4,8,9.6,3.5,0
83024,2016,4,9,10.5,2.6,0
83024,2016,4,10,9.6,3.8,0
83024,2016,4,11,11.1,3.9,0
83024,2016,4,12,13,3.3,0
83024,2016,4,13,12.5,5.4,0
83024,2016,4,14,14.3,6.7,0
83024,2016,4,15,14.9,9.2,0
83024,2016,4,16,13.8,8.8,0
83024,2016,4,17,12.9,5.6,0
83024,2016,4,18,12.1,5.3,0
83024,2016,4,19,12.7,6.4,0
83024,2016,4,20,13.8,6.9,0
83024,2016,4,21,10.3,7.7,0.8
83024,2016,4,22,8.7,4.2,6
83024,2016,4,23,11,1.7,0
83024,2016,4,24,12.2,4.4,0
83024,2016,4,25,12.9,4.9,0
83024,2016,4,26,13.6,6.5,0
83024,2016,4,27,11.8,5.6,0
83024,2016,4,28,12.9,6.7,0
83024,2016,4,29,10.3,8.7,0
83024,2016,4,30,9.6,7.2,16.6
83024,2016,5,1,3.1,2.8,15.2
83024,2016,5,2,3.3,-2.4,8.4
83024,2016,5,3,5.1,-1.2,0
83024,2016,5,4,3.3,-2.1,18
83024,2016,5,5,7.2,-0.8,0.2
83024,2016,5,6,11.1,2.5,0
83024,2016,5,7,12,6.2,0
83024,2016,5,8,10.1,5.6,2.2
83024,2016,5,9,10,7.6,21.8
83024,2016,5,10,4.6,1.9,61.4
83024,2016,5,11,5.5,-0.4,20.8
83024,2016,5,12,6.4,-0.2,78
83024,2016,5,13,8,4.1,9.8
83024,2016,5,14,6.6,2.1,0.2
83024,2016,5,15,8.5,4.7,0
83024,2016,5,16,5.5,1.4,0
83024,2016,5,17,4.1,0.6,2.2
83024,2016,5,18,3.1,-0.5,0
83024,2016,5,19,5,0.6,1
83024,2016,5,20,10.1,-0.1,22
83024,2016,5,21,12.7,0.8,0
83024,2016,5,22,9.6,4.9,0
83024,2016,5,23,0.7,0.2,21.6
83024,2016,5,24,3.5,-1.2,5.4
83024,2016,5,25,1.9,-0.9,0
83024,2016,5,26,1.8,0,19
83024,2016,5,27,-0.5,-2.1,20.4
83024,2016,5,28,0.1,-5.6,1.4
83024,2016,5,29,1.2,-2.8,1.6
83024,2016,5,30,4.1,-4.2,0
83024,2016,5,31,4.2,-1.5,0
83024,2016,6,1,6.4,0.4,0
83024,2016,6,2,6.5,0.6,0
83024,2016,6,3,5.4,0.1,0
83024,2016,6,4,6.9,1.7,7
83024,2016,6,5,5.9,3.9,20
83024,2016,6,6,1.7,-1.2,4.4
83024,2016,6,7,3.1,-0.7,21
83024,2016,6,8,4.3,-0.2,15.4
83024,2016,6,9,2.4,0.6,20.2
83024,2016,6,10,1.6,-1.6,30.6
83024,2016,6,11,-0.4,-2.8,37.4
83024,2016,6,12,7,-5.8,3.8
83024,2016,6,13,7.3,-0.7,1
83024,2016,6,14,8.9,2.3,0
83024,2016,6,15,11,2,0
83024,2016,6,16,4.2,-0.8,0
83024,2016,6,17,4.1,-1,7.8
83024,2016,6,18,6.2,2.1,2
83024,2016,6,19,5.5,2.6,0.2
83024,2016,6,20,3.2,1.9,23
83024,2016,6,21,0.5,-1.1,11.2
83024,2016,6,22,0.2,-1.6,55.6
83024,2016,6,23,0,-2,14
83024,2016,6,24,-3.6,-4.1,15.6
83024,2016,6,25,-2.1,-6.1,2.6
83024,2016,6,26,-1,-4.8,0.4
83024,2016,6,27,-1,-6.9,1.2
83024,2016,6,28,0.1,-3.9,1.2
83024,2016,6,29,0.1,-1.9,20.6
83024,2016,6,30,-1.2,-2.5,2.2
83024,2016,7,1,0,-3.7,9.8
83024,2016,7,2,0.1,-1.7,11
83024,2016,7,3,0.1,-0.5,4.8
83024,2016,7,4,-1,-1.9,5
83024,2016,7,5,0.1,-2.5,0
83024,2016,7,6,1.9,-1.3,7
83024,2016,7,7,2.1,0,1.4
83024,2016,7,8,1.7,0.4,0
83024,2016,7,9,2.2,0.3,0.8
83024,2016,7,10,2,0.4,0
83024,2016,7,11,0.9,-0.1,23
83024,2016,7,12,-1.1,-1.6,11.2
83024,2016,7,13,-3.2,-7.2,3.6
83024,2016,7,14,-1,-7.2,0.8
83024,2016,7,15,5.4,-3.9,1
83024,2016,7,16,8.6,-3.5,3
83024,2016,7,17,6.3,0.6,1.2
83024,2016,7,18,5.4,1.3,0
83024,2016,7,19,5.2,1.8,21.2
83024,2016,7,20,6.5,2.6,0
83024,2016,7,21,7.8,2.6,0.8
83024,2016,7,22,7.9,2.5,19.2
83024,2016,7,23,-3.8,-4,64.2
83024,2016,7,24,-2.3,-5.9,0.6
83024,2016,7,25,-1,-4.9,5.6
83024,2016,7,26,-1.6,-5.1,23.8
83024,2016,7,27,-0.5,-5.1,9.4
83024,2016,7,28,-0.1,-3.2,11
83024,2016,7,29,0.1,-1.8,3.4
83024,2016,7,30,0.6,-0.8,6.6
83024,2016,7,31,2.4,-0.6,20.6
83024,2016,8,1,1.3,0.1,8.2
83024,2016,8,2,-1.3,-4.6,39.2
83024,2016,8,3,-0.7,-4.7,3.4
83024,2016,8,4,2.7,-3.5,0.2
83024,2016,8,5,1.2,-2.5,0
83024,2016,8,6,0.4,-4.1,0
83024,2016,8,7,1.6,-4.5,0
83024,2016,8,8,2.7,-2.1,0
83024,2016,8,9,3,-1.3,0
83024,2016,8,10,-0.7,-2.5,20.6
83024,2016,8,11,-1.7,-5.1,7.2
83024,2016,8,12,-0.4,-3.4,4
83024,2016,8,13,0.1,-3.1,13.8
83024,2016,8,14,5,-1.3,2.6
83024,2016,8,15,5.9,-0.9,0
83024,2016,8,16,4.3,0,0
83024,2016,8,17,4.1,0.8,0.8
83024,2016,8,18,6.1,0.8,0
83024,2016,8,19,3.9,2.8,0
83024,2016,8,20,-0.3,-4.2,36.8
83024,2016,8,21,0,-3.9,50.8
83024,2016,8,22,0,-1.6,42.4
83024,2016,8,23,0.7,-3.3,1.8
83024,2016,8,24,1.7,-3.8,2
83024,2016,8,25,-2.3,-5.5,0.2
83024,2016,8,26,1.4,-5.8,1.8
83024,2016,8,27,-1.2,-4.6,0
83024,2016,8,28,2.3,-3.9,0
83024,2016,8,29,3.8,-1.3,0
83024,2016,8,30,5.1,1.1,0
83024,2016,8,31,4.1,1.3,33
83024,2016,9,1,2.9,0.7,9
83024,2016,9,2,4,-0.1,1.4
83024,2016,9,3,0.7,0.1,3.6
83024,2016,9,4,9.4,-1.5,1.6
83024,2016,9,5,12.2,-0.7,0.2
83024,2016,9,6,9.5,5.9,0
83024,2016,9,7,6.9,2.6,0
83024,2016,9,8,6.2,3.4,0
83024,2016,9,9,6.3,4,11.4
83024,2016,9,10,3.5,1.3,36.8
83024,2016,9,11,3.7,-1.2,2
83024,2016,9,12,2,-1.1,0.6
83024,2016,9,13,6.6,-0.1,0.2
83024,2016,9,14,4.2,1.5,27.6
83024,2016,9,15,1.6,-2.2,
83024,2016,9,16,0.4,-2.5,28
83024,2016,9,17,3.1,-2.2,0.4
83024,2016,9,18,2.8,0.1,3
83024,2016,9,19,3.8,-3.7,9.6
83024,2016,9,20,4.6,-2.5,0
83024,2016,9,21,4.7,-1.5,8.4
83024,2016,9,22,6,0.2,6.2
83024,2016,9,23,8.7,0.5,0.6
83024,2016,9,24,7.8,2.4,0
83024,2016,9,25,3.3,0.6,7
83024,2016,9,26,1.8,-3.1,0.6
83024,2016,9,27,2.2,-3.9,12.6
83024,2016,9,28,5.4,-3.1,2.6
83024,2016,9,29,0,-0.2,43.6
83024,2016,9,30,,-2.1,4.8
83024,2016,10,1,,-0.9,
83024,2016,10,2,,,
83024,2016,10,3,-0.2,,
83024,2016,10,4,0.6,,
83024,2016,10,5,3.1,-3.7,38.8
83024,2016,10,6,8.6,-2.5,12.2
83024,2016,10,7,8.6,2.4,0
83024,2016,10,8,8.3,0.6,0
83024,2016,10,9,12,2.6,0
83024,2016,10,10,0.7,-0.6,10.8
83024,2016,10,11,-0.7,-4.7,6.4
83024,2016,10,12,1.2,-4,5.4
83024,2016,10,13,6.1,-5.3,1.4
83024,2016,10,14,9.5,-0.5,0
83024,2016,10,15,9.2,1,0
83024,2016,10,16,10.3,4.2,0
83024,2016,10,17,1.9,-1.5,28
83024,2016,10,18,2,-1.7,15.4
83024,2016,10,19,0.6,-5.1,21.4
83024,2016,10,20,7.6,-3.9,1.4
83024,2016,10,21,11.7,-0.3,0
83024,2016,10,22,-0.7,-4.1,7
83024,2016,10,23,5.2,-4,5.8
83024,2016,10,24,10.8,-3.5,0.8
83024,2016,10,25,11.1,0.8,0
83024,2016,10,26,11,3.6,0
83024,2016,10,27,8.2,-1.4,0
83024,2016,10,28,10.3,0.2,0
83024,2016,10,29,14.2,3.6,0
83024,2016,10,30,12.4,7,0
83024,2016,10,31,-0.2,-5.5,3.4
83024,2016,11,1,3,-4.5,0.6
83024,2016,11,2,7.3,-2.7,3.6
83024,2016,11,3,11.1,-0.8,0
83024,2016,11,4,12.9,3.9,0
83024,2016,11,5,0.2,-3.3,0
83024,2016,11,6,7.4,-2.6,3.8
83024,2016,11,7,12.7,-0.5,0
83024,2016,11,8,12.3,6.6,0.2
83024,2016,11,9,13.9,4.6,0
83024,2016,11,10,12.1,3.3,0
83024,2016,11,11,14.9,3.6,0
83024,2016,11,12,10.3,6.5,2.4
83024,2016,11,13,4.3,0.7,8.4
83024,2016,11,14,5.3,0,28.6
83024,2016,11,15,9.5,-1.6,6.8
83024,2016,11,16,15.2,3.6,0
83024,2016,11,17,16.3,7.3,0
83024,2016,11,18,19.4,10.1,0
83024,2016,11,19,18.2,9.9,0
83024,2016,11,20,20.8,10.2,0
83024,2016,11,21,20.2,11.5,0
83024,2016,11,22,10.6,8.7,7.4
83024,2016,11,23,5.7,3.9,47.8
83024,2016,11,24,5.4,-3.4,13.2
83024,2016,11,25,8.1,-0.7,0
83024,2016,11,26,13,-0.9,0
83024,2016,11,27,16.2,5.4,0
83024,2016,11,28,14.6,7,0
83024,2016,11,29,15.9,6.8,0
83024,2016,11,30,17.2,8.9,0
83024,2016,12,1,15.6,6.6,0
83024,2016,12,2,15.5,8.9,0
83024,2016,12,3,16.2,6.8,0
83024,2016,12,4,19.1,9.2,0
83024,2016,12,5,16.4,10.8,13.6
83024,2016,12,6,12.3,8.4,0
83024,2016,12,7,14.6,4.3,0
83024,2016,12,8,11.1,7.7,0
83024,2016,12,9,8.1,-2,42
83024,2016,12,10,13.1,-1.8,0.2
83024,2016,12,11,15.3,6.1,0
83024,2016,12,12,17.7,8.2,0
83024,2016,12,13,21,10.6,0
83024,2016,12,14,13.2,9.5,8.4
83024,2016,12,15,15.1,5.7,0
83024,2016,12,16,12.8,8.2,0
83024,2016,12,17,12.2,7.5,0
83024,2016,12,18,12.1,-2.5,0
83024,2016,12,19,13.7,1.1,0
83024,2016,12,20,13.5,6.9,1.4
83024,2016,12,21,14.2,2.3,1.4
83024,2016,12,22,18.1,6.3,0
83024,2016,12,23,19.9,10.8,0
83024,2016,12,24,20.9,12.7,0
83024,2016,12,25,21.9,13.1,0
83024,2016,12,26,18.8,13.4,0
83024,2016,12,27,17.8,12.4,8.4
