,Year,Week,Resort,Visitors,MaxTemp,MinTemp,Rainfall,Total Snowfall,Snowfall Days,Average Base Depth,Max Base Depth,Biggest Snowfall
1239,2019,10,Perisher,60344,3.557142857142857,-5.1000000000000005,25.6,67.0,12.0,50.0,89.0,13.0
1240,2019,11,Perisher,77783,3.5285714285714285,-3.1714285714285717,74.6,67.0,12.0,50.0,89.0,13.0
1241,2019,12,Perisher,71288,4.442857142857143,-6.042857142857143,4.6000000000000005,67.0,12.0,50.0,89.0,13.0
1242,2019,13,Perisher,59693,6.385714285714286,-0.6142857142857144,42.4,67.0,12.0,50.0,89.0,13.0
1243,2019,14,Perisher,49945,6.914285714285714,-2.8285714285714287,25.6,67.0,12.0,50.0,89.0,13.0
1244,2019,15,Perisher,37747,8.528571428571428,0.2285714285714288,40.2,67.0,12.0,50.0,89.0,13.0
1245,2020,1,Perisher,2987,6.0,-2.771428571428572,51.8,11.0,3.0,,0.0,6.0
1246,2020,2,Perisher,2205,3.971428571428572,-1.6,75.6,11.0,3.0,,0.0,6.0
1247,2020,3,Perisher,2373,4.214285714285714,-4.071428571428571,4.2,11.0,3.0,,0.0,6.0
1248,2020,4,Perisher,6968,2.957142857142857,-3.2857142857142856,47.8,11.0,3.0,,0.0,6.0
1249,2020,5,Perisher,8403,3.971428571428572,-4.128571428571428,76.0,11.0,3.0,,0.0,6.0
1250,2020,6,Perisher,14350,2.8000000000000003,-4.0,34.4,11.0,3.0,,0.0,6.0
1251,2020,7,Perisher,7748,5.571428571428571,-3.557142857142857,32.4,11.0,3.0,,0.0,6.0
1252,2020,8,Perisher,5264,6.428571428571429,-3.085714285714286,37.8,11.0,3.0,,0.0,6.0
1253,2020,9,Perisher,5356,1.3857142857142857,-4.357142857142857,109.8,11.0,3.0,,0.0,6.0
1254,2020,10,Perisher,3128,4.285714285714286,-0.8571428571428571,34.0,11.0,3.0,,0.0,6.0
1255,2020,11,Perisher,0,-0.1285714285714285,-3.871428571428571,128.2,11.0,3.0,,0.0,6.0
1256,2020,12,Perisher,0,4.428571428571429,-3.857142857142857,11.2,11.0,3.0,,0.0,6.0
1257,2020,13,Perisher,0,7.228571428571429,-1.6428571428571428,0.6000000000000001,11.0,3.0,,0.0,6.0
1258,2020,14,Perisher,0,8.8,1.5142857142857142,24.6,11.0,3.0,,0.0,6.0
1259,2020,15,Perisher,0,12.157142857142857,3.542857142857143,7.4,11.0,3.0,,0.0,6.0
1260,2021,1,Perisher,6003,3.071428571428572,-2.085714285714286,114.8,94.0,23.0,,0.0,20.0
1261,2021,2,Perisher,10901,3.128571428571429,-3.814285714285714,15.6,94.0,23.0,,0.0,20.0
1262,2021,3,Perisher,24338,3.685714285714286,-2.642857142857143,149.4,94.0,23.0,,0.0,20.0
1263,2021,4,Perisher,43413,2.4714285714285715,-3.257142857142857,29.8,94.0,23.0,,0.0,20.0
1264,2021,5,Perisher,55654,3.871428571428571,-5.571428571428571,0.0,94.0,23.0,,0.0,20.0
1265,2021,6,Perisher,22523,0.6714285714285715,-2.814285714285714,135.6,94.0,23.0,,0.0,20.0
1266,2021,7,Perisher,8333,0.9142857142857144,-4.528571428571429,113.4,94.0,23.0,,0.0,20.0
1267,2021,8,Perisher,29825,2.5285714285714285,-2.857142857142857,88.4,94.0,23.0,,0.0,20.0
1268,2021,9,Perisher,25409,5.085714285714286,-2.1,22.2,94.0,23.0,,0.0,20.0
1269,2021,10,Perisher,19460,3.2428571428571438,-3.042857142857143,52.2,94.0,23.0,,0.0,20.0
1270,2021,11,Perisher,18796,5.242857142857143,-0.8714285714285713,51.0,94.0,23.0,,0.0,20.0
1271,2021,12,Perisher,7640,3.0142857142857147,-2.571428571428572,34.0,94.0,23.0,,0.0,20.0
1272,2021,13,Perisher,5871,7.428571428571429,1.1857142857142855,80.8,94.0,23.0,,0.0,20.0
1273,2021,14,Perisher,5192,5.9,-0.3999999999999999,15.6,94.0,23.0,,0.0,20.0
1274,2021,15,Perisher,8958,4.828571428571428,-2.385714285714286,132.0,94.0,23.0,,0.0,20.0
1275,2022,1,Perisher,37439,2.4285714285714284,-4.042857142857143,9.0,98.0,29.0,29.0,35.0,12.0
1276,2022,2,Perisher,38068,4.357142857142857,-3.6,47.8,98.0,29.0,29.0,35.0,12.0
1277,2022,3,Perisher,42997,3.3428571428571425,-2.5142857142857147,14.2,98.0,29.0,29.0,35.0,12.0
1278,2022,4,Perisher,68311,1.842857142857143,-2.9285714285714284,12.6,98.0,29.0,29.0,35.0,12.0
1279,2022,5,Perisher,77499,1.9714285714285715,-5.6571428571428575,5.0,98.0,29.0,29.0,35.0,12.0
1280,2022,6,Perisher,66744,1.2857142857142858,-6.642857142857143,61.4,98.0,29.0,29.0,35.0,12.0
1281,2022,7,Perisher,66904,3.871428571428571,-2.1714285714285717,20.8,98.0,29.0,29.0,35.0,12.0
1282,2022,8,Perisher,64587,2.771428571428572,-3.357142857142857,93.6,98.0,29.0,29.0,35.0,12.0
1283,2022,9,Perisher,60980,2.757142857142857,-3.8285714285714287,183.8,98.0,29.0,29.0,35.0,12.0
1284,2022,10,Perisher,65991,2.685714285714286,-2.314285714285714,86.2,98.0,29.0,29.0,35.0,12.0
1285,2022,11,Perisher,65880,1.8857142857142857,-3.5,99.8,98.0,29.0,29.0,35.0,12.0
1286,2022,12,Perisher,65716,7.1000000000000005,-2.2,22.200000000000003,98.0,29.0,29.0,35.0,12.0
1287,2022,13,Perisher,49749,5.314285714285715,-4.957142857142857,4.2,98.0,29.0,29.0,35.0,12.0
1288,2022,14,Perisher,37395,4.171428571428572,-2.442857142857143,25.8,98.0,29.0,29.0,35.0,12.0
1289,2022,15,Perisher,32777,5.3,-0.9285714285714286,148.8,98.0,29.0,29.0,35.0,12.0
1290,2023,1,Perisher,11226,3.0,-2.2,98.4,83.0,25.0,20.0,24.0,12.0
1291,2023,2,Perisher,13577,2.0142857142857147,-3.928571428571429,29.0,83.0,25.0,20.0,24.0,12.0
1292,2023,3,Perisher,28654,0.2714285714285714,-2.685714285714286,114.0,83.0,25.0,20.0,24.0,12.0
1293,2023,4,Perisher,59114,4.542857142857143,-1.6571428571428573,29.4,83.0,25.0,20.0,24.0,12.0
1294,2023,5,Perisher,66365,3.0142857142857147,-1.4285714285714286,79.4,83.0,25.0,20.0,24.0,12.0
1295,2023,6,Perisher,63478,5.142857142857143,-2.642857142857143,1.8,83.0,25.0,20.0,24.0,12.0
1296,2023,7,Perisher,58267,5.7,-4.628571428571428,3.6,83.0,25.0,20.0,24.0,12.0
1297,2023,8,Perisher,55647,5.571428571428571,0.1999999999999999,32.8,83.0,25.0,20.0,24.0,12.0
1298,2023,9,Perisher,52481,6.585714285714286,-2.0571428571428574,27.4,83.0,25.0,20.0,24.0,12.0
1299,2023,10,Perisher,54314,4.057142857142857,-4.5,10.0,83.0,25.0,20.0,24.0,12.0
1300,2023,11,Perisher,53176,6.814285714285714,-2.0285714285714285,48.0,83.0,25.0,20.0,24.0,12.0
1301,2023,12,Perisher,45383,7.514285714285714,-0.1714285714285714,25.6,83.0,25.0,20.0,24.0,12.0
1302,2023,13,Perisher,30430,9.814285714285717,-1.9285714285714288,10.4,83.0,25.0,20.0,24.0,12.0
1303,2023,14,Perisher,19256,7.957142857142857,-2.7142857142857144,54.6,83.0,25.0,20.0,24.0,12.0
1304,2023,15,Perisher,13110,12.842857142857143,5.942857142857143,14.8,83.0,25.0,20.0,24.0,12.0
1305,2024,1,Perisher,7198,3.6571428571428575,-2.9,105.2,55.0,20.0,11.0,24.0,10.0
1306,2024,2,Perisher,9075,2.128571428571429,-6.385714285714286,5.4,55.0,20.0,11.0,24.0,10.0
1307,2024,3,Perisher,12013,3.142857142857143,-2.457142857142857,27.2,55.0,20.0,11.0,24.0,10.0
1308,2024,4,Perisher,26583,3.085714285714286,-6.6571428571428575,56.400000000000006,55.0,20.0,11.0,24.0,10.0
1309,2024,5,Perisher,60244,4.728571428571429,-2.414285714285714,3.8,55.0,20.0,11.0,24.0,10.0
1310,2024,6,Perisher,64682,0.5857142857142857,-4.0285714285714285,70.2,55.0,20.0,11.0,24.0,10.0
1311,2024,7,Perisher,60369,3.6,-1.5142857142857142,77.6,55.0,20.0,11.0,24.0,10.0
1312,2024,8,Perisher,57846,3.257142857142857,-7.085714285714286,12.2,55.0,20.0,11.0,24.0,10.0
1313,2024,9,Perisher,62142,4.728571428571429,-4.457142857142857,0.0,55.0,20.0,11.0,24.0,10.0
1314,2024,10,Perisher,55118,7.771428571428572,-0.1142857142857142,16.2,55.0,20.0,11.0,24.0,10.0
1315,2024,11,Perisher,49136,6.3,0.0857142857142857,29.4,55.0,20.0,11.0,24.0,10.0
1316,2024,12,Perisher,43382,4.585714285714286,0.6714285714285715,92.79999999999998,55.0,20.0,11.0,24.0,10.0
1317,2024,13,Perisher,23908,7.985714285714286,0.6714285714285715,41.0,55.0,20.0,11.0,24.0,10.0
1318,2024,14,Perisher,8244,8.971428571428572,-0.7285714285714285,5.4,55.0,20.0,11.0,24.0,10.0
1319,2024,15,Perisher,5336,4.014285714285714,-2.957142857142857,35.599999999999994,55.0,20.0,11.0,24.0,10.0
1320,2014,1,Charlotte Pass,408,5.521428571428571,-1.7928571428571427,51.3,77.0,11.0,53.0,66.0,20.0
1321,2014,2,Charlotte Pass,151,3.957142857142857,-1.7714285714285714,10.9,77.0,11.0,53.0,66.0,20.0
1322,2014,3,Charlotte Pass,230,-0.0714285714285715,-3.2857142857142856,112.4,77.0,11.0,53.0,66.0,20.0
1323,2014,4,Charlotte Pass,1134,0.8142857142857142,-3.4071428571428566,27.1,77.0,11.0,53.0,66.0,20.0
1324,2014,5,Charlotte Pass,3403,-0.25,-4.471428571428572,21.0,77.0,11.0,53.0,66.0,20.0
1325,2014,6,Charlotte Pass,4305,-0.0428571428571429,-4.885714285714285,27.5,77.0,11.0,53.0,66.0,20.0
1326,2014,7,Charlotte Pass,3236,3.171428571428572,-4.428571428571429,4.2,77.0,11.0,53.0,66.0,20.0
1327,2014,8,Charlotte Pass,2901,0.4714285714285715,-3.661904761904762,43.1,77.0,11.0,53.0,66.0,20.0
1328,2014,9,Charlotte Pass,3391,3.7,-5.085714285714285,1.3,77.0,11.0,53.0,66.0,20.0
1329,2014,10,Charlotte Pass,3549,2.7785714285714285,-7.5,5.7,77.0,11.0,53.0,66.0,20.0
1330,2014,11,Charlotte Pass,3608,4.0,-3.757142857142857,43.900000000000006,77.0,11.0,53.0,66.0,20.0
1331,2014,12,Charlotte Pass,3258,5.242857142857142,-3.321428571428571,23.7,77.0,11.0,53.0,66.0,20.0
1332,2014,13,Charlotte Pass,2837,2.757142857142857,-4.878571428571428,22.3,77.0,11.0,53.0,66.0,20.0
1333,2014,14,Charlotte Pass,1898,5.421428571428572,-1.0214285714285716,48.9,77.0,11.0,53.0,66.0,20.0
1334,2014,15,Charlotte Pass,995,4.342857142857143,-2.507142857142857,13.5,77.0,11.0,53.0,66.0,20.0
1335,2015,1,Charlotte Pass,892,8.707142857142857,-2.85,3.8,115.0,31.0,36.0,58.0,12.0
1336,2015,2,Charlotte Pass,405,2.9857142857142858,-2.621428571428571,70.1,115.0,31.0,36.0,58.0,12.0
1337,2015,3,Charlotte Pass,501,7.857142857142858,-2.1214285714285714,0.7,115.0,31.0,36.0,58.0,12.0
1338,2015,4,Charlotte Pass,1303,3.442857142857143,-5.864285714285714,3.4000000000000004,115.0,31.0,36.0,58.0,12.0
1339,2015,5,Charlotte Pass,2645,1.457142857142857,-4.771428571428571,28.5,115.0,31.0,36.0,58.0,12.0
1340,2015,6,Charlotte Pass,3211,-0.55,-6.935714285714286,21.1,115.0,31.0,36.0,58.0,12.0
1341,2015,7,Charlotte Pass,2996,0.2285714285714287,-3.3285714285714283,53.1,115.0,31.0,36.0,58.0,12.0
1342,2015,8,Charlotte Pass,2661,0.7,-3.8357142857142863,56.3,115.0,31.0,36.0,58.0,12.0
1343,2015,9,Charlotte Pass,3148,-0.4928571428571429,-6.935714285714286,11.8,115.0,31.0,36.0,58.0,12.0
1344,2015,10,Charlotte Pass,3473,1.7785714285714287,-3.914285714285714,6.2,115.0,31.0,36.0,58.0,12.0
1345,2015,11,Charlotte Pass,3719,3.8642857142857143,-3.071428571428571,21.0,115.0,31.0,36.0,58.0,12.0
1346,2015,12,Charlotte Pass,3358,1.6428571428571432,-3.2785714285714285,60.8,115.0,31.0,36.0,58.0,12.0
1347,2015,13,Charlotte Pass,2909,2.9857142857142853,-3.807142857142857,23.3,115.0,31.0,36.0,58.0,12.0
1348,2015,14,Charlotte Pass,2403,7.071428571428571,-1.8642857142857143,3.5,115.0,31.0,36.0,58.0,12.0
1349,2015,15,Charlotte Pass,1492,5.628571428571428,-1.9,10.8,115.0,31.0,36.0,58.0,12.0
1350,2016,1,Charlotte Pass,531,4.721428571428572,-2.1357142857142857,77.4,130.0,35.0,43.0,62.0,16.0
1351,2016,2,Charlotte Pass,301,3.4142857142857146,0.2357142857142857,92.6,130.0,35.0,43.0,62.0,16.0
1352,2016,3,Charlotte Pass,1096,-0.65,-5.792857142857143,31.4,130.0,35.0,43.0,62.0,16.0
1353,2016,4,Charlotte Pass,2705,2.75,-3.128571428571428,19.0,130.0,35.0,43.0,62.0,16.0
1354,2016,5,Charlotte Pass,3570,0.65,-2.142857142857143,76.80000000000001,130.0,35.0,43.0,62.0,16.0
1355,2016,6,Charlotte Pass,3316,6.347142857142858,-2.2285714285714286,19.7,130.0,35.0,43.0,62.0,16.0
1356,2016,7,Charlotte Pass,2689,0.7357142857142857,-3.492857142857143,169.7,130.0,35.0,43.0,62.0,16.0
1357,2016,8,Charlotte Pass,3038,1.0071428571428571,-3.507142857142857,19.1,130.0,35.0,43.0,62.0,16.0
1358,2016,9,Charlotte Pass,3384,2.128571428571429,-5.328571428571428,25.9,130.0,35.0,43.0,62.0,16.0
1359,2016,10,Charlotte Pass,3549,3.421428571428572,-3.0428571428571427,5.4,130.0,35.0,43.0,62.0,16.0
1360,2016,11,Charlotte Pass,3259,1.6142857142857143,-2.7071428571428573,35.5,130.0,35.0,43.0,62.0,16.0
1361,2016,12,Charlotte Pass,2951,2.5857142857142854,-4.25,71.1,130.0,35.0,43.0,62.0,16.0
1362,2016,13,Charlotte Pass,2070,6.728571428571429,-0.9214285714285716,56.8,130.0,35.0,43.0,62.0,16.0
1363,2016,14,Charlotte Pass,1385,6.221428571428572,0.3214285714285714,59.8,130.0,35.0,43.0,62.0,16.0
1364,2016,15,Charlotte Pass,979,3.3285714285714283,-1.9428571428571424,67.2,130.0,35.0,43.0,62.0,16.0
1365,2017,1,Charlotte Pass,1030,7.385714285714286,-1.935714285714286,1.1,126.0,12.0,52.0,94.0,28.0
1366,2017,2,Charlotte Pass,478,8.221428571428572,-2.8071428571428574,0.0,126.0,12.0,52.0,94.0,28.0
1367,2017,3,Charlotte Pass,842,1.3,-4.814285714285714,0.8999999999999999,126.0,12.0,52.0,94.0,28.0
1368,2017,4,Charlotte Pass,1923,1.6785714285714288,-4.921428571428571,35.7,126.0,12.0,52.0,94.0,28.0
1369,2017,5,Charlotte Pass,3523,-0.6285714285714286,-6.021428571428571,3.6,126.0,12.0,52.0,94.0,28.0
1370,2017,6,Charlotte Pass,4189,0.0285714285714285,-4.463095238095239,24.4,126.0,12.0,52.0,94.0,28.0
1371,2017,7,Charlotte Pass,3031,0.7500000000000001,-4.471428571428572,26.6,126.0,12.0,52.0,94.0,28.0
1372,2017,8,Charlotte Pass,2928,2.35,-4.178571428571429,16.299999999999997,126.0,12.0,52.0,94.0,28.0
1373,2017,9,Charlotte Pass,3290,0.6214285714285714,-3.6357142857142857,46.2,126.0,12.0,52.0,94.0,28.0
1374,2017,10,Charlotte Pass,4046,1.6357142857142857,-0.9571428571428572,148.0,126.0,12.0,52.0,94.0,28.0
1375,2017,11,Charlotte Pass,3873,-0.5285714285714287,-5.55,24.3,126.0,12.0,52.0,94.0,28.0
1376,2017,12,Charlotte Pass,3634,0.9714285714285714,-7.871428571428572,5.300000000000001,126.0,12.0,52.0,94.0,28.0
1377,2017,13,Charlotte Pass,2853,1.6714285714285713,-4.2785714285714285,27.2,126.0,12.0,52.0,94.0,28.0
1378,2017,14,Charlotte Pass,2669,3.35,-2.15,19.4,126.0,12.0,52.0,94.0,28.0
1379,2017,15,Charlotte Pass,1941,4.978571428571429,-2.8285714285714287,29.1,126.0,12.0,52.0,94.0,28.0
1380,2018,1,Charlotte Pass,825,1.6714285714285717,-2.571428571428571,70.80000000000001,88.0,22.0,30.0,31.0,14.0
1381,2018,2,Charlotte Pass,630,0.0928571428571429,-5.514285714285714,36.1,88.0,22.0,30.0,31.0,14.0
1382,2018,3,Charlotte Pass,1264,3.2,-4.642857142857142,4.699999999999999,88.0,22.0,30.0,31.0,14.0
1383,2018,4,Charlotte Pass,2062,3.521428571428572,-3.45,16.2,88.0,22.0,30.0,31.0,14.0
1384,2018,5,Charlotte Pass,3902,0.8499999999999999,-5.942857142857143,40.8,88.0,22.0,30.0,31.0,14.0
1385,2018,6,Charlotte Pass,5033,0.5785714285714285,-5.371428571428571,21.3,88.0,22.0,30.0,31.0,14.0
1386,2018,7,Charlotte Pass,3344,0.95,-5.314285714285715,24.6,88.0,22.0,30.0,31.0,14.0
1387,2018,8,Charlotte Pass,3031,1.642857142857143,-3.557142857142857,41.2,88.0,22.0,30.0,31.0,14.0
1388,2018,9,Charlotte Pass,3522,1.5571428571428572,-3.057142857142857,51.7,88.0,22.0,30.0,31.0,14.0
1389,2018,10,Charlotte Pass,3849,1.05,-3.592857142857143,39.0,88.0,22.0,30.0,31.0,14.0
1390,2018,11,Charlotte Pass,3867,-0.692857142857143,-6.4035714285714285,24.2,88.0,22.0,30.0,31.0,14.0
1391,2018,12,Charlotte Pass,3839,2.3285714285714287,-6.151190476190476,1.5,88.0,22.0,30.0,31.0,14.0
1392,2018,13,Charlotte Pass,2943,2.475714285714286,-4.192857142857143,39.900000000000006,88.0,22.0,30.0,31.0,14.0
1393,2018,14,Charlotte Pass,2542,7.335714285714285,-0.6142857142857143,0.0,88.0,22.0,30.0,31.0,14.0
1394,2018,15,Charlotte Pass,1688,4.453571428571429,-3.1452380952380947,7.3,88.0,22.0,30.0,31.0,14.0
1395,2019,1,Charlotte Pass,1385,4.242857142857143,0.9357142857142856,70.30000000000001,69.0,12.0,54.0,89.0,30.0
1396,2019,2,Charlotte Pass,700,0.9428571428571428,-6.828571428571428,3.0,69.0,12.0,54.0,89.0,30.0
1397,2019,3,Charlotte Pass,992,5.271428571428571,-4.535714285714286,0.8,69.0,12.0,54.0,89.0,30.0
1398,2019,4,Charlotte Pass,1904,4.571428571428571,-3.8642857142857134,29.0,69.0,12.0,54.0,89.0,30.0
1399,2019,5,Charlotte Pass,3584,0.4428571428571429,-3.0928571428571425,95.2,69.0,12.0,54.0,89.0,30.0
1400,2019,6,Charlotte Pass,3998,0.8857142857142855,-4.285714285714286,24.3,69.0,12.0,54.0,89.0,30.0
1401,2019,7,Charlotte Pass,3377,3.271428571428572,-2.4714285714285715,19.3,69.0,12.0,54.0,89.0,30.0
1402,2019,8,Charlotte Pass,3318,4.142857142857142,-4.392857142857142,4.2,69.0,12.0,54.0,89.0,30.0
1403,2019,9,Charlotte Pass,3449,0.7642857142857145,-4.328571428571429,54.7,69.0,12.0,54.0,89.0,30.0
1404,2019,10,Charlotte Pass,3258,1.957142857142857,-5.357142857142858,14.6,69.0,12.0,54.0,89.0,30.0
1405,2019,11,Charlotte Pass,4333,1.7,-4.085714285714285,45.2,69.0,12.0,54.0,89.0,30.0
1406,2019,12,Charlotte Pass,3980,3.2857142857142856,-6.157142857142857,3.8,69.0,12.0,54.0,89.0,30.0
1407,2019,13,Charlotte Pass,3238,5.242857142857143,-0.9904761904761904,28.5,69.0,12.0,54.0,89.0,30.0
1408,2019,14,Charlotte Pass,2733,5.142857142857142,-3.128571428571429,16.2,69.0,12.0,54.0,89.0,30.0
1409,2019,15,Charlotte Pass,2018,6.857142857142857,-0.3357142857142856,39.8,69.0,12.0,54.0,89.0,30.0
1410,2020,1,Charlotte Pass,161,5.042857142857143,-2.5285714285714285,48.3,7.0,2.0,,0.0,6.0
1411,2020,2,Charlotte Pass,122,3.2857142857142856,-1.6857142857142855,68.9,7.0,2.0,,0.0,6.0
1412,2020,3,Charlotte Pass,133,2.657142857142857,-4.65,2.6,7.0,2.0,,0.0,6.0
1413,2020,4,Charlotte Pass,379,1.6857142857142855,-3.7857142857142856,37.7,7.0,2.0,,0.0,6.0
1414,2020,5,Charlotte Pass,457,2.771428571428572,-3.5357142857142856,53.1,7.0,2.0,,0.0,6.0
1415,2020,6,Charlotte Pass,765,1.4285714285714286,-4.514285714285714,34.099999999999994,7.0,2.0,,0.0,6.0
1416,2020,7,Charlotte Pass,422,4.107142857142857,-2.914285714285714,23.9,7.0,2.0,,0.0,6.0
1417,2020,8,Charlotte Pass,286,4.9,-2.7785714285714285,32.1,7.0,2.0,,0.0,6.0
1418,2020,9,Charlotte Pass,292,0.2928571428571428,-4.835714285714285,74.4,7.0,2.0,,0.0,6.0
1419,2020,10,Charlotte Pass,176,2.9285714285714284,-1.6285714285714286,35.1,7.0,2.0,,0.0,6.0
1420,2020,11,Charlotte Pass,0,-1.3642857142857143,-4.514285714285714,78.1,7.0,2.0,,0.0,6.0
1421,2020,12,Charlotte Pass,0,2.407142857142857,-4.542857142857143,8.3,7.0,2.0,,0.0,6.0
1422,2020,13,Charlotte Pass,0,6.021428571428572,-1.9357142857142855,0.7,7.0,2.0,,0.0,6.0
1423,2020,14,Charlotte Pass,0,7.614285714285715,0.7357142857142857,20.9,7.0,2.0,,0.0,6.0
1424,2020,15,Charlotte Pass,0,10.428571428571429,3.2642857142857142,12.9,7.0,2.0,,0.0,6.0
1425,2021,1,Charlotte Pass,323,1.4440476190476192,-2.7261904761904763,81.0,50.0,14.0,,0.0,16.0
1426,2021,2,Charlotte Pass,597,1.5642857142857145,-4.1,13.9,50.0,14.0,,0.0,16.0
1427,2021,3,Charlotte Pass,1307,2.407142857142857,-3.3357142857142854,123.9,50.0,14.0,,0.0,16.0
1428,2021,4,Charlotte Pass,2355,1.2142857142857144,-3.435714285714286,18.3,50.0,14.0,,0.0,16.0
1429,2021,5,Charlotte Pass,3029,2.2285714285714286,-5.235714285714286,0.0,50.0,14.0,,0.0,16.0
1430,2021,6,Charlotte Pass,1219,0.3357142857142857,-2.7696428571428573,82.89999999999999,50.0,14.0,,0.0,16.0
1431,2021,7,Charlotte Pass,468,0.9142857142857144,-4.528571428571429,56.7,50.0,14.0,,0.0,16.0
1432,2021,8,Charlotte Pass,1653,0.2142857142857142,-3.378571428571429,44.2,50.0,14.0,,0.0,16.0
1433,2021,9,Charlotte Pass,1388,3.3642857142857148,-3.1,13.1,50.0,14.0,,0.0,16.0
1434,2021,10,Charlotte Pass,1036,3.2428571428571438,-2.321428571428572,26.1,50.0,14.0,,0.0,16.0
1435,2021,11,Charlotte Pass,1046,3.531428571428572,-1.1107142857142855,40.9,50.0,14.0,,0.0,16.0
1436,2021,12,Charlotte Pass,424,1.985714285714286,-3.385714285714286,23.2,50.0,14.0,,0.0,16.0
1437,2021,13,Charlotte Pass,329,5.814285714285715,0.0214285714285713,99.7,50.0,14.0,,0.0,16.0
1438,2021,14,Charlotte Pass,286,4.521428571428571,-0.9642857142857142,10.2,50.0,14.0,,0.0,16.0
1439,2021,15,Charlotte Pass,504,3.6,-3.128571428571429,98.0,50.0,14.0,,0.0,16.0
1440,2022,1,Charlotte Pass,2109,0.8714285714285713,-4.364285714285714,5.0,77.0,19.0,,0.0,14.0
1441,2022,2,Charlotte Pass,2110,3.0285714285714285,-3.492857142857143,37.5,77.0,19.0,,0.0,14.0
1442,2022,3,Charlotte Pass,2385,2.4285714285714284,-3.0142857142857147,12.0,77.0,19.0,,0.0,14.0
1443,2022,4,Charlotte Pass,3705,1.6357142857142857,-3.75,7.6,77.0,19.0,,0.0,14.0
1444,2022,5,Charlotte Pass,4232,0.4928571428571427,-5.514285714285714,3.6,77.0,19.0,,0.0,14.0
1445,2022,6,Charlotte Pass,3615,-0.0642857142857142,-6.521428571428571,34.9,77.0,19.0,,0.0,14.0
1446,2022,7,Charlotte Pass,3723,2.4857142857142858,-2.95,21.8,77.0,19.0,,0.0,14.0
1447,2022,8,Charlotte Pass,3536,1.5142857142857142,-4.235714285714286,63.60000000000001,77.0,19.0,,0.0,14.0
1448,2022,9,Charlotte Pass,3441,1.4285714285714286,-4.057142857142857,158.3,77.0,19.0,,0.0,14.0
1449,2022,10,Charlotte Pass,3634,1.3071428571428572,-2.9142857142857146,55.5,77.0,19.0,,0.0,14.0
1450,2022,11,Charlotte Pass,3603,0.6785714285714286,-4.007142857142857,72.1,77.0,19.0,,0.0,14.0
1451,2022,12,Charlotte Pass,3644,4.828571428571429,-2.8,23.4,77.0,19.0,,0.0,14.0
1452,2022,13,Charlotte Pass,2794,4.378571428571429,-5.157142857142857,2.4000000000000004,77.0,19.0,,0.0,14.0
1453,2022,14,Charlotte Pass,2038,2.8714285714285714,-2.857142857142857,30.6,77.0,19.0,,0.0,14.0
1454,2022,15,Charlotte Pass,1829,3.664285714285714,-1.9642857142857144,92.8,77.0,19.0,,0.0,14.0
1455,2023,1,Charlotte Pass,605,1.9285714285714288,-2.6428571428571432,75.0,100.0,25.0,,0.0,22.0
1456,2023,2,Charlotte Pass,741,0.5500000000000003,-4.057142857142857,17.2,100.0,25.0,,0.0,22.0
1457,2023,3,Charlotte Pass,1607,-0.6928571428571428,-3.628571428571429,70.1,100.0,25.0,,0.0,22.0
1458,2023,4,Charlotte Pass,3258,2.6357142857142857,-2.585714285714286,25.200000000000003,100.0,25.0,,0.0,22.0
1459,2023,5,Charlotte Pass,3688,1.842857142857143,-2.221428571428571,45.7,100.0,25.0,,0.0,22.0
1460,2023,6,Charlotte Pass,3573,4.178571428571429,-3.0,1.7000000000000002,100.0,25.0,,0.0,22.0
1461,2023,7,Charlotte Pass,3165,4.357142857142857,-4.371428571428572,2.4,100.0,25.0,,0.0,22.0
1462,2023,8,Charlotte Pass,3090,4.564285714285714,-0.4357142857142857,20.4,100.0,25.0,,0.0,22.0
1463,2023,9,Charlotte Pass,2884,5.28452380952381,-2.085714285714286,31.7,100.0,25.0,,0.0,22.0
1464,2023,10,Charlotte Pass,2901,2.5428571428571427,-4.535714285714286,8.7,100.0,25.0,,0.0,22.0
1465,2023,11,Charlotte Pass,2949,5.257142857142857,-2.1142857142857143,35.9,100.0,25.0,,0.0,22.0
1466,2023,12,Charlotte Pass,2480,5.932142857142857,-0.2157142857142857,23.5,100.0,25.0,,0.0,22.0
1467,2023,13,Charlotte Pass,1650,7.857142857142858,-3.5392857142857146,8.2,100.0,25.0,,0.0,22.0
1468,2023,14,Charlotte Pass,1037,7.957142857142857,-2.7142857142857144,45.8,100.0,25.0,,0.0,22.0
1469,2023,15,Charlotte Pass,705,12.842857142857143,5.942857142857143,12.7,100.0,25.0,,0.0,22.0
1470,2024,1,Charlotte Pass,392,2.7071428571428573,-3.0857142857142854,72.1,54.0,17.0,,0.0,10.0
1471,2024,2,Charlotte Pass,505,0.7142857142857142,-6.228571428571429,3.3000000000000003,54.0,17.0,,0.0,10.0
1472,2024,3,Charlotte Pass,677,1.7571428571428571,-3.007142857142857,20.4,54.0,17.0,,0.0,10.0
1473,2024,4,Charlotte Pass,1460,1.1857142857142855,-7.228571428571429,37.3,54.0,17.0,,0.0,10.0
1474,2024,5,Charlotte Pass,3268,3.4785714285714286,-2.442857142857143,6.2,54.0,17.0,,0.0,10.0
1475,2024,6,Charlotte Pass,3602,-0.5214285714285714,-4.657142857142857,43.3,54.0,17.0,,0.0,10.0
